Ｂ	1
Ｃ	1
Ｈ	1
Ｏ	1
Ｓ	1
Ｗ	1
［	697
］	608
＾	1398
｀	635
｛	1204
｜	1271
｝	232
ぁ	7106
あ	103072
ぃ	9906
い	261461
ぅ	3834
う	101523
ぇ	3498
え	35915
ぉ	4010
お	55081
か	111026
が	70894
き	87300
ぎ	10232
く	74036
ぐ	15865
け	31439
げ	9320
こ	133225
ご	16371
さ	82595
ざ	4940
し	135054
じ	20087
す	63054
ず	18981
せ	30281
ぜ	2918
そ	42955
ぞ	4425
た	130074
だ	44708
ち	63686
ぢ	1010
っ	55780
つ	53050
づ	6223
て	93657
で	74786
と	123713
ど	18004
な	177261
に	153369
ぬ	9306
ね	28766
の	607704
は	83313
ば	25586
ぱ	5275
ひ	32823
び	8486
ぴ	2969
ふ	18690
ぶ	12330
ぷ	3710
へ	19986
べ	7299
ぺ	3014
ほ	11828
ぼ	8462
ぽ	2787
ま	95436
み	79495
む	14014
め	41056
も	56930
ゃ	24268
や	20373
ゅ	7843
ゆ	41257
ょ	10432
よ	84744
ら	97157
り	125408
る	157213
れ	71298
ろ	22873
ゎ	851
わ	24431
ゐ	2572
ゑ	453
を	63480
ん	86639
	424
	102
	12
ァ	14469
ア	94890
ィ	38664
イ	148859
ゥ	1980
ウ	29167
ェ	26023
エ	40803
ォ	4387
オ	33734
カ	80643
ガ	20923
キ	47962
ギ	17266
ク	83027
グ	26879
ケ	22399
ゲ	9352
コ	84472
ゴ	8544
サ	33391
ザ	14126
シ	58341
ジ	53770
ス	148321
ズ	22983
セ	31584
ゼ	4120
ソ	16886
ゾ	4080
タ	69602
ダ	28261
チ	32998
ヂ	897
ッ	72923
ツ	16505
ヅ	1662
テ	48785
デ	27384
ト	91135
ド	74704
ナ	78784
ニ	32216
ヌ	2574
ネ	13167
ノ	33129
ハ	25014
バ	31855
パ	26309
ヒ	15986
ビ	17832
ピ	9492
フ	41116
ブ	27150
プ	32327
ヘ	7225
ベ	11207
ペ	8540
ホ	9397
ボ	17716
ポ	12426
マ	73518
ミ	36830
ム	56191
メ	49734
モ	27157
ャ	29850
ヤ	13225
ュ	21530
ユ	7377
ョ	20630
ヨ	6734
ラ	103321
リ	106237
ル	129824
レ	71672
ロ	65390
ヮ	276
ワ	10818
ヰ	154
ヱ	601
ヲ	1294
ン	194470
ヴ	8475
ヵ	356
ヶ	872
	165
	101
	233
	187
	40
	26
	98
	96
	23
	29
	142
	126
	6
	4
	8
	39
	18
	63
︴	211
	32
	40
	60
	12
	59
	36
	33
	12
	30
	30
	8
	31
	34
	36
	12
	42
	39
	29
	24
	59
	13
–	17869
―	23593
℅	539
℉	2965
↖	1209
↗	3598
↘	7024
↙	1721
∕	1012
∟	75
∣	3845
⊿	543
═	3127
║	1284
╒	36
╓	221
╔	389
╕	143
╖	68
╗	521
╘	211
╙	69
╚	277
╛	52
╜	51
╝	223
╞	33
╟	73
╠	315
╡	54
╢	59
╣	268
╤	72
╥	60
╦	233
╧	183
╨	63
╩	70
╪	433
╫	50
╬	1541
╭	7007
╮	7135
╯	4436
╰	7100
╱	3135
╲	1522
╳	1061
▁	956
▂	1563
▃	772
▄	1627
▅	1165
▆	766
▇	1193
█	6140
▉	455
▊	89
▋	145
▌	256
▍	748
▎	91
▏	93
▓	2309
▔	95
▕	442
▼	1932
▽	846
◢	2118
◣	2467
◤	2418
◥	1952
⊕	635
〒	217
	14
	12
	78
	6
	8
	2
	39
	2
	4
	13
	6
	298
	485
	109
	95
	228
	52
ㄅ	1375
ㄆ	621
ㄇ	777
ㄈ	469
ㄉ	755
ㄊ	586
ㄋ	3799
ㄌ	1135
ㄍ	875
ㄎ	486
ㄏ	618
ㄐ	371
ㄑ	351
ㄒ	761
ㄓ	283
ㄔ	261
ㄕ	485
ㄖ	5495
ㄗ	1667
ㄘ	428
ㄙ	382
ㄚ	2119
ㄛ	398
ㄜ	410
ㄝ	1915
ㄞ	312
ㄟ	536
ㄠ	296
ㄡ	387
ㄢ	273
ㄣ	3866
ㄤ	661
ㄥ	2280
ㄦ	1242
ㄧ	2764
ㄨ	3064
ㄩ	736
	20
	14
	310
	3
	72
	60
	14
	6
	21
	16
	9
	5
	62
〡	17
〢	757
〣	405
〤	232
〥	239
〦	16
〧	12
〨	27
〩	33
㊣	6924
㎎	54
㎏	449
㎜	370
㎝	905
㎞	116
㎡	3683
㏄	214
㏎	16
㏑	129
㏒	271
㏕	201
￢	47
￤	248
	17
℡	9285
㈱	256
	44
‐	852
	57
	22
	95
ー	218951
゛	5069
゜	389
ヽ	1912
ヾ	1060
〆	1414
ゝ	621
ゞ	5167
﹉	118
﹊	391
﹋	197
﹌	982
﹍	546
﹎	7162
﹏	8121
﹑	1
﹣	1
﹨	153
	467
	111
	59
	255
	57
	2298
	68
	710
	51
	18
	38
	620
	202
〇	9871
	7
	17
	2
	67
	1
	2
	4
	8
	15
	9
	1731
	48
	130
━	5356
│	5478
┃	2028
┄	713
┅	2553
┆	2210
┇	778
┈	2574
┉	325
┊	8899
┋	835
┌	3737
┍	611
┎	311
┏	1043
┐	3206
┑	279
┒	305
┓	798
└	367
┕	257
┖	414
┗	469
┘	522
┙	99
┚	136
┛	666
├	892
┝	107
┞	194
┟	128
┠	368
┡	207
┢	543
┣	512
┤	212
┥	93
┦	625
┧	48
┨	326
┩	85
┪	138
┫	303
┬	1137
┭	388
┮	213
┯	209
┰	245
┱	186
┲	197
┳	720
┴	387
┵	146
┶	93
┷	62
┸	33
┹	119
┺	147
┻	375
┼	835
┽	530
┾	546
┿	187
╀	470
╁	1032
╂	1371
╃	2519
╄	1345
╅	927
╆	172
╇	95
╈	69
╉	386
╊	202
╋	843
	109
	55
	96
	129
	27
	28
	144
狜	49
狝	536
狟	254
狢	54
狣	107
狤	35
狥	184
狦	71
狧	9
狪	59
狫	44
狵	38
狶	260
狾	46
狿	16
猀	146
猂	54
猄	295
猅	24
猆	353
猇	8951
猈	40
猉	16
猋	296
猌	41
猍	16
猏	7
猐	7
猑	3
猒	26
猔	60
猘	98
猚	23
猟	1053
猠	31
猣	4
猤	19
猦	23
猧	107
猨	467
猭	130
猯	29
猰	113
猲	48
猳	73
猵	41
猺	79
猼	25
猽	27
獀	175
獁	23879
獂	15
獆	97
獇	3
獈	24
獉	15
獊	82
獋	20
獌	33
獏	452
獑	4
獓	38
獔	13
獕	39
獖	10
獘	17
獙	86
獚	57
獛	42
獜	32
獝	25
獞	77
獟	84
獡	39
獢	45
獣	4580
獤	59
獥	108
獦	278
獧	9
獩	19
獮	19
獱	3
獳	65
獴	606
獶	318
獹	38
獽	25
獿	39
玁	71
玂	64
玃	35
玈	745
玊	246
玌	13
玍	2871
玏	302
玐	41
玒	142
玓	636
玔	93
玕	1240
玗	328
玘	1015
玙	825
玚	332
玜	60
玝	42
玞	408
玠	1483
玡	538
玣	466
玤	54
玥	101152
玦	3409
玧	298
玪	473
玬	268
玭	329
玱	32
玴	43
玵	53
玶	176
玸	68
玹	12268
玼	61
玽	33
玾	81
玿	82
珁	27
珃	63
珄	103
珅	13307
珆	86
珇	240
珋	102
珌	83
珎	236
珒	144
珓	79
珔	778
珕	510
珖	118
珗	119
珘	38
珚	20
珛	248
珜	83
珝	196
珟	197
珡	90
珢	53
珣	3475
珤	62
珦	95
珨	151
珪	2726
珫	29
珬	8
珮	1473
珯	506
珰	12761
珱	36
珳	23
珴	217
珵	469
珶	78
珷	200
珸	44
珹	186
珺	15008
珻	134
珼	124
珽	380
珿	28
琀	110
琁	350
琂	271
琄	145
琇	3217
琈	114
琋	143
琌	277
琍	36483
琎	607
琑	9
琒	70
琓	516
琔	87
琕	64
琖	37
琗	47
琘	10
琙	58
琜	53
琝	75
琞	150
琟	42
琠	133
琡	618
琣	543
琤	2204
琧	72
琩	166
琫	145
琭	511
琯	2561
琱	112
琲	1131
琷	4
琸	285
琹	196
琻	213
琽	23
琾	224
瑀	5075
瑂	106
瑃	58
瑄	245585
瑅	271
瑆	163
瑇	64
瑈	246
瑉	161
瑊	103
瑌	11
瑍	36
瑎	27
瑏	105
瑐	41
瑑	9020
瑒	220
瑓	130
瑔	103
瑖	12
瑘	32
瑝	608
瑠	8836
瑡	88
瑢	792
瑥	54
瑦	18
瑧	1034
瑨	383
瑫	61
瑬	140
瑮	263
瑱	1056
瑲	120
瑳	205
瑴	200
瑵	125
瑸	296
瑹	465
瑺	156
瑻	20
瑼	29
瑽	127
瑿	229
璂	369
璄	382
璅	90
璆	835
璈	489
璊	39
璌	19
璍	61
璏	54
璑	168
璒	29
璓	85
璔	79
璕	100
璖	19
璗	26
璘	5325
璙	11
璚	23
璛	13
璝	88
璟	20394
璠	3767
璡	40
璢	30
璤	60
璥	112
璪	266
璫	54
璬	11
璭	6
璮	20
璯	22
璱	71
璲	92
璳	30
璴	77
璵	86
璶	81
璷	16
璸	65
璹	41
璻	144
璼	10
璾	148
璿	844
瓀	67
瓁	84
瓂	23
瓃	91
瓄	13
瓅	465
瓆	87
瓇	15
瓈	129
瓉	105
瓋	10
瓌	28
瓍	60
瓎	111
瓐	256
瓑	129
瓓	51
瓕	358
瓗	11
瓘	320
瓙	1149
瓛	84
瓟	295
瓡	39
瓥	44
瓧	373
瓨	134
瓩	32
瓪	189
瓫	93
瓬	59
瓭	20
瓰	28461
瓱	24
瓲	161
瓳	19
瓵	98
瓸	20
瓹	12
瓺	9
瓻	16
瓼	10
瓽	40
瓾	39
甀	31
甁	1275
甂	156
甃	817
甅	21
甆	1042
甇	5
甈	193
甉	66
甊	24
甋	36
甎	19
甐	32
甒	4
甔	27
甖	98
甗	84
甛	226
甝	25
甞	22
甠	59
甡	724
甤	58
甧	59
甪	2471
甮	36
甴	2527
甶	105
甹	137
甼	98
甽	138
甿	142
畁	27
畂	110
畃	22
畄	179
畆	19
畇	88
畉	28
畊	2364
畍	103
畐	232
畑	3561
畒	30
畓	12
畕	163
畖	36
畗	111
畘	9
畞	234
畟	155
畠	195
畡	14
畣	34
畤	248
畧	88
畨	581
畩	162
畭	10
畮	26
畯	322
畱	2102
畳	231
畵	610
畷	28
畺	154
畻	195
畼	163
畽	240
畾	733
疀	36
疁	389
疂	362
疄	231
疅	59
疈	27
疉	23
疌	199
疍	1084
疎	214
疐	338
疓	34
疕	163
疘	35
疛	11
疜	93
疞	7
疢	37
疦	9
疧	63
疨	38
疩	78
疪	132
疭	114
疶	50
疷	291
疺	152
疻	79
痀	123
痁	235
痆	27
痋	83
痌	261
痎	12
痏	72
痐	43
痑	33
痓	5127
痗	38
痚	28
痜	285
痝	67
痟	213
痡	142
痥	21
痩	1143
痬	49
痭	23
痮	332
痯	22
痵	14
痶	41
痷	334
痸	39
痻	15
痽	23
瘂	14
瘄	42
瘆	119
瘇	20
瘈	31
瘎	66
瘏	30
瘑	240
瘒	20
瘔	38
瘖	149
瘚	22
瘜	265
瘝	580
瘣	17
瘨	147
瘬	47
瘮	124
瘯	642
瘱	411
瘲	64
瘶	10
瘷	9
瘹	27
瘻	29
瘽	332
癁	53
癄	11
癅	62
癈	510
癊	25
癋	398
癎	219
癏	21
癐	66
癑	42
癓	329
癕	60
癗	55
癙	193
癚	23
癛	23
癝	146
癠	8
癦	533
癧	11
癨	33
癪	6
癳	22
癴	17
癵	41
癶	34
癷	10
癹	39
発	6806
癿	85
皀	55
皃	44
皅	88
皉	33
皊	174
皌	52
皍	8
皏	11
皐	185
皒	1440
皔	13
皕	227
皗	32
皘	137
皛	560
皜	176
皝	525
皞	1928
皟	101
皠	95
皡	67
皢	169
皣	34
皥	155
皦	111
皧	173
皨	31
皩	16
皪	80
皫	27
皬	745
皭	25
皯	409
皳	114
皵	1170
皶	9
皷	52
皹	55
皻	61
皼	35
皽	75
皾	8
盀	12
盁	210
啊	2970915
阿	7566745
埃	559878
挨	70497
哎	76096
唉	15214
哀	404631
皑	12453
癌	1307540
蔼	8984
矮	306447
艾	2390498
碍	124155
爱	41683313
隘	32140
鞍	716170
氨	516888
安	35639222
俺	67497
按	2344328
暗	3358574
岸	848517
胺	410377
案	15290439
肮	13240
昂	570206
盎	36921
凹	153355
敖	297874
熬	127453
翱	19840
袄	131080
傲	1933385
奥	9518180
懊	7826
澳	1676319
芭	738232
捌	16644
扒	119120
叭	241625
吧	9624285
笆	580789
八	17424116
疤	227418
巴	10833607
拔	660071
跋	24455
靶	32974
把	3022008
耙	15473
坝	346687
霸	6450560
罢	122899
爸	3030549
白	13337420
柏	1470160
百	13463645
摆	438793
佰	305706
败	1313171
拜	852554
稗	2380
斑	850030
班	7162266
搬	482064
扳	57501
般	852149
颁	420211
板	8537393
版	35416888
扮	1148253
拌	280328
伴	2574849
瓣	1442836
半	2780673
办	11535030
绊	196798
邦	1645679
帮	1693351
梆	47690
榜	3350716
膀	514275
绑	741039
棒	1989740
磅	136151
蚌	345098
镑	64769
傍	38842
谤	10095
苞	75307
胞	850151
包	9165057
褒	45249
剥	104461
盄	57
盇	7
盉	205
盋	33
盌	29
盓	14
盕	4
盙	75
盚	14
盝	400
盠	37
盢	245
盦	193
盨	47
盩	63
盫	62
盬	63
盭	3
盰	111
盳	55
盵	23
盶	54
盷	21
盺	583
盻	108
盽	48
盿	38
眀	2545
眂	20
眃	58
眅	36
眆	94
眊	109
県	2007
眎	108
眏	458
眐	41
眑	7
眒	100
眓	9
眔	175
眕	258
眖	19
眗	117
眘	102
眛	204
眜	76
眝	7
眞	3754
眡	14
眣	13
眤	199
眥	75
眧	234
眪	42
眫	45
眬	477
眮	190
眰	75
眱	10
眲	46
眳	150
眴	321
眹	174
眻	73
眽	211
眿	94
睂	46
睄	222
睅	23
睆	242
睈	11
睉	161
睊	15
睋	165
睌	151
睍	201
睎	114
睒	125
睓	14
睔	6
睕	33
睖	36
睗	19
睘	74
睙	425
薄	615778
雹	13805
保	18874163
堡	793646
饱	161985
宝	35361401
抱	708427
报	30859355
暴	3573062
豹	591880
鲍	253631
爆	2742528
杯	1781836
碑	954329
悲	1301645
卑	106595
北	47514100
辈	402589
背	4829961
贝	5699572
钡	26839
倍	570618
狈	9588
备	7291919
惫	35296
焙	45311
被	4710719
奔	1584753
苯	377308
本	26159353
笨	328346
崩	112078
绷	49345
甭	1554
泵	646071
蹦	170798
迸	4142
逼	427399
鼻	1266660
比	9511840
鄙	60398
笔	9577545
彼	281008
碧	2136327
蓖	10743
蔽	276061
毕	3357029
毙	46922
毖	1385
币	3493447
庇	17701
痹	44376
闭	1517672
敝	6780
弊	1264001
必	1868976
辟	111394
壁	3697104
臂	284739
避	936889
陛	12385
鞭	211117
边	4198176
编	5728171
贬	62370
扁	366526
便	2445167
变	9668943
卞	31317
辨	749156
辩	635423
辫	42587
遍	371442
标	16163902
彪	355164
膘	8048
表	24533206
鳖	44558
憋	39953
别	8878371
瘪	5554
彬	314325
斌	476160
濒	33410
滨	4069064
宾	2429404
摈	6861
兵	5652390
冰	6578841
柄	307588
丙	462843
秉	58668
饼	792726
炳	179400
睝	7
睟	74
睠	146
睤	28
睧	35
睩	164
睭	20
睮	60
睯	10
睰	29
睱	344
睲	129
睳	22
睴	21
睵	48
睶	23
睷	53
睸	78
睺	596
睻	110
睼	18
瞁	13
瞂	9
瞃	27
瞆	17
瞈	17
瞉	107
瞊	7
瞋	516
瞏	113
瞐	72
瞓	132
瞔	3
瞕	41
瞖	26
瞗	11
瞘	8
瞙	175
瞚	14
瞛	11
瞜	27
瞝	6
瞡	116
瞣	15
瞤	132
瞦	48
瞨	43
瞫	46
瞮	96
瞯	48
瞱	27
瞲	6
瞴	111
瞶	91
瞷	100
瞸	14
瞹	178
瞺	21
瞾	1021
矀	57
矁	55
矂	39
矃	16
矄	21
矅	487
矆	44
矈	6
矉	39
矊	228
矋	12
矌	19
矎	23
矏	7
矐	10
矑	385
矒	197
矔	139
矕	14
矖	278
矘	17
矙	84
矝	158
矞	315
矟	18
矠	30
矡	18
矤	9
病	6810858
并	956279
玻	1327095
菠	359403
播	15041299
拨	568337
钵	24723
波	8168928
博	12649802
勃	224870
搏	398024
铂	192338
箔	48860
伯	1906981
帛	30856
舶	225012
脖	176292
膊	51915
渤	148777
泊	427187
驳	38213
捕	843473
卜	1038420
哺	277126
补	5609330
埠	375726
不	40363692
布	5749156
步	4871999
簿	136690
部	27674775
怖	1120896
擦	2000050
猜	676708
裁	1297404
材	7872992
才	14443761
财	7767473
睬	4466
踩	420843
采	3382922
彩	20790664
菜	3794470
蔡	1605101
餐	2782268
参	2925408
蚕	245826
残	1437807
惭	7876
惨	148809
灿	410157
苍	891435
舱	78156
仓	1580078
沧	1205363
藏	4309563
操	4140320
糙	58311
槽	230317
曹	1604057
草	5376956
厕	255420
策	3586508
侧	550426
册	11008546
测	9896328
层	1796522
蹭	16098
插	4686116
叉	612500
茬	289737
茶	3557520
查	23965612
碴	8801
搽	16778
察	2595161
岔	87270
差	2361546
诧	11031
拆	797018
柴	845634
豺	8730
搀	4371
掺	16642
蝉	170957
馋	14070
谗	3936
缠	156798
铲	48631
产	17158231
阐	29140
颤	63990
昌	4337282
猖	11633
矦	46
矨	9
矪	29
矰	58
矱	109
矲	22
矴	101
矵	14
矷	24
矹	30
矺	27
矻	109
矼	117
砃	208
砄	739
砅	348
砆	297
砇	88
砈	164
砊	244
砋	127
砎	226
砏	128
砐	122
砓	108
砕	729
砙	66
砛	50
砞	249
砠	263
砡	130
砢	195
砤	11
砨	8
砪	57
砫	79
砮	90
砯	498
砱	164
砳	198
砵	2744
砶	211
砽	105
砿	82
硁	344
硂	240
硄	86
硆	25
硈	93
硉	68
硊	54
硋	16
硍	61
硏	649
硑	89
硓	14
硔	13
硘	9
硙	111
硚	10650
硛	8
硜	25
硞	105
硟	4
硠	49
硡	122
硢	121
硣	146
硥	80
硦	22
硧	40
硩	43
硰	85
硱	31
硲	56
硳	11
硴	31
硵	33
硶	1155
硸	62
硹	21
硺	67
硻	17
硽	8
硾	100
硿	129
碀	15
碁	88362
碂	35
碃	52
场	17348259
尝	122314
常	7537555
长	25120175
偿	788798
肠	965004
厂	7406385
敞	72973
畅	760634
唱	5591424
倡	181145
超	9761888
抄	1204013
钞	177137
朝	3567033
嘲	56247
潮	1939404
巢	694044
吵	93560
炒	1141241
车	55897572
扯	105623
撤	212968
掣	7034
彻	453555
澈	166552
郴	264593
臣	543456
辰	1473301
尘	1125249
晨	1545191
忱	14522
沉	1293041
陈	7660016
趁	48908
衬	238935
撑	154389
称	3843831
城	26971555
橙	297065
成	43673818
呈	135940
乘	801483
程	25307252
惩	274914
澄	495101
诚	2127046
承	2145608
逞	6054
骋	35971
秤	123872
吃	7931339
痴	341749
持	3914776
匙	412996
池	2378771
迟	768236
弛	66297
驰	1710747
耻	391154
齿	913363
侈	79515
尺	1166341
赤	2405527
翅	766322
斥	38030
炽	63957
充	2704569
冲	2533817
虫	1557435
崇	561599
宠	3227843
抽	1048803
酬	196321
畴	26429
踌	4207
稠	58349
愁	257931
筹	287200
仇	532061
绸	119601
瞅	3734
丑	2347636
臭	505600
初	6696599
出	18413644
橱	355447
厨	819591
躇	3576
锄	39894
雏	155992
滁	172262
除	4219283
楚	934501
碄	122
碅	32
碆	49
碈	38
碊	29
碋	41
碏	406
碐	62
碒	36
碔	165
碕	131
碖	21
碙	56
碝	17
碞	72
碠	40
碢	9
碤	27
碦	512
碨	21
碪	49
碫	18
碬	27
碮	63
碯	50
碵	47
碶	2542
碷	71
碸	45
碻	14
碽	83
碿	35
磀	13
磂	46
磃	32
磄	84
磆	26
磇	134
磈	17
磌	25
磍	9
磎	45
磏	72
磑	16
磒	29
磓	24
磖	12
磗	43
磘	23
磛	9
磜	57
磝	31
磞	194
磟	4
磠	31
磡	5120
磢	14
磤	11
磥	63
磦	20
磩	28
磪	20
磫	3
磭	21
磮	6
磰	5
磱	58
磳	58
磵	57
磶	41
磸	27
磹	15
磻	276
磼	29
磾	107
磿	13
礀	9
礂	40
礃	46
礄	36
礆	7
礇	162
礈	18
礉	94
礊	44
礋	12
礌	270
础	1535202
储	1243934
矗	3821
搐	17723
触	768750
处	7651319
揣	8743
川	8884087
穿	4304343
椽	2703
传	36547636
船	1804109
喘	175420
串	1078807
疮	527361
窗	2797913
幢	24589
床	4313245
闯	489036
创	5694921
吹	1480279
炊	60180
捶	7925
锤	251681
垂	323980
春	18607822
椿	62227
醇	409837
唇	534854
淳	155766
纯	1916237
蠢	54096
戳	27016
绰	44947
疵	9285
茨	171155
磁	1537559
雌	108210
辞	1138301
慈	782654
瓷	1640330
词	20184081
此	1087043
刺	1485456
赐	184634
次	5501600
聪	388009
葱	212449
囱	47666
匆	153132
从	4749090
丛	264511
凑	48343
粗	517647
醋	770383
簇	26012
促	805243
蹿	1578
篡	506669
窜	37488
摧	28035
崔	537939
催	393683
脆	80763
瘁	6303
粹	107310
淬	18512
翠	719930
村	6995284
存	6747157
寸	1826182
磋	8029
撮	22925
搓	48364
措	641691
挫	104007
错	3588086
搭	1057056
达	13920475
答	4852523
瘩	217387
打	15590887
大	109051847
呆	183285
歹	12903
傣	63665
戴	2145642
带	7559092
殆	8337
代	27964907
贷	2725198
袋	2183243
待	2523979
逮	29447
礍	24
礏	9
礐	533
礑	61
礒	79
礔	5
礕	47
礖	4
礗	18
礘	7
礚	151
礛	60
礜	14
礝	4
礟	23
礠	234
礢	12
礣	26
礥	30
礧	18
礨	31
礩	60
礭	7
礮	48
礯	66
礰	22
礲	21
礳	79
礵	56
礶	120
礷	14
礸	66
礹	20
礽	768
礿	21
祂	140
祃	163
祄	49
祅	370
祊	2716
祋	30
祌	140
祍	40
祎	28234
祏	218
祑	59
祒	34
祔	157
祘	1456
祙	1250
祡	426
祣	102
祤	885
祦	300
祩	119
祪	16
祫	317
祬	76
祮	14
祰	26
祱	124
祲	151
祳	68
祴	255
祵	47
祶	36
祹	253
祻	90
祼	9092
祽	27
祾	177
禂	13
禃	26
禆	67
禇	2140
禈	23
禉	22
禋	92
禌	235
禐	20
禑	20
禒	13
怠	33075
耽	358245
担	419835
丹	3917288
单	25233774
郸	631045
掸	5004
胆	1433094
旦	1852581
氮	162139
但	596456
惮	10421
淡	593413
诞	1761538
弹	2570698
蛋	9074314
当	5649015
挡	341515
党	6913054
荡	679438
档	3960967
刀	3175426
捣	47433
蹈	1583107
倒	1581814
岛	11934319
祷	88142
导	7160936
到	18011086
稻	585521
悼	142102
道	16935174
盗	4464041
德	13229290
得	8613269
的	231695419
蹬	18047
灯	5126306
登	4570568
等	4280150
瞪	10113
凳	44799
邓	2159974
堤	110706
低	2236647
滴	773842
迪	5076842
敌	3870983
笛	476832
狄	456009
涤	128972
翟	263322
嫡	19171
抵	450701
底	2485518
地	55856042
蒂	821957
第	23513559
帝	3965779
弟	3331244
递	2570787
缔	44234
颠	160873
掂	4914
滇	52866
碘	99024
点	21426046
典	10952806
靛	19678
垫	474396
电	116405066
佃	7287
甸	594928
店	13588295
惦	4134
奠	62783
淀	661536
殿	602975
碉	6926
叼	32767
雕	1889801
凋	50105
刁	143400
掉	2547292
吊	725044
钓	988472
调	8186283
跌	189966
爹	112264
碟	684387
蝶	2126723
迭	40604
谍	373999
叠	307703
禓	39
禔	397
禕	211
禖	78
禗	23
禘	124
禙	51
禛	24683
禜	132
禝	34
禞	46
禟	471
禠	27
禡	221
禢	32
禣	61
禤	1294
禥	58
禨	20
禩	609
禫	81
禬	201
禭	35
禯	32
禲	106
禴	123
禵	325
禶	17
禷	16
禸	297
禼	66
秂	2238
秄	53
秅	25
秇	34
秈	164
秊	19
秌	39
秎	28
秏	248
秐	38
秓	42
秔	41
秖	67
秗	9
秙	50
秚	27
秛	9
秜	20
秝	53
秞	388
秠	56
秡	31
秢	15
秥	64
秨	76
秪	44
秬	53
秮	9
秱	96
秲	26
秳	23
秴	105
秵	39
秶	96
秷	89
秹	17
秺	164
秼	82
秾	1076
秿	68
稁	39
稄	39
稇	21
稉	136
稊	961
稌	102
稏	48
稐	18
稑	28
稒	104
稓	50
稕	25
稖	33
稘	55
稙	122
稛	3
稜	505
丁	9496798
盯	13810
叮	260414
钉	198415
顶	2067689
鼎	1169629
锭	98513
定	13451208
订	2021332
丢	600301
东	40321289
冬	3173692
董	1045882
懂	426567
动	54430119
栋	398900
侗	18336
恫	1341
冻	619161
洞	1146054
兜	115030
抖	143360
斗	6903288
陡	12849
豆	7372976
逗	194268
痘	1006765
都	13246299
督	1390488
毒	8814174
犊	25729
独	2227361
读	10003550
堵	144322
睹	24994
赌	642100
杜	1355994
镀	260903
肚	1031585
度	15699039
渡	587933
妒	40375
端	2562855
短	7221676
锻	410971
段	2941456
断	2041040
缎	35004
堆	163009
兑	733209
队	6314051
对	13963999
墩	85342
吨	252768
蹲	64813
敦	481609
顿	1769266
囤	16048
钝	46240
盾	1172558
遁	149688
掇	3441
哆	211398
多	26014079
夺	518136
垛	11062
躲	211284
朵	1292173
跺	3849
舵	35971
剁	10569
惰	21077
堕	204083
蛾	55872
峨	189775
鹅	628052
俄	838484
额	1495519
讹	9732
娥	188558
恶	3359502
厄	195443
扼	8746
遏	11019
鄂	395763
饿	225601
恩	2856109
而	3202410
儿	18683569
耳	2175723
尔	14357205
饵	95509
洱	449358
二	21803649
稝	28
稡	42
稢	6
稤	15
稥	1243
稦	19
稧	26
稩	12
稪	12
稫	25
稬	27
稭	28
稯	14
稰	78
稲	3369
稴	24
稵	43
稶	26
稸	805
稺	36
稾	61
穁	5
穂	27574
穃	47
穄	58
穅	22
穇	141
穈	243
穉	64
穊	18
穋	34
穏	201
穐	26
穒	18
穓	34
穔	19
穕	12
穖	79
穘	48
穙	13
穚	33
穛	43
穜	91
穝	376
穞	41
穟	56
穠	1017
穣	77
穤	45
穥	4
穦	160
穧	28
穨	1
穪	35
穬	15
穭	24
穮	58
穯	6
穱	35
穲	11
穳	20
穵	41
穻	177
穼	87
穽	52
穾	16
窂	59
窅	368
窇	144
窉	70
窊	158
窋	124
窌	13
窎	48
窏	3
窐	145
窓	772
窔	21
窙	32
窚	66
窛	327
窞	893
窡	37
窢	9
贰	372491
发	32416604
罚	618282
筏	13125
伐	192041
乏	114240
阀	546437
法	37688858
珐	12803
藩	52831
帆	784117
番	1445379
翻	7479583
樊	614881
矾	27874
钒	41781
繁	2682657
凡	5207750
烦	381199
反	5550034
返	431551
范	8882398
贩	330143
犯	1053033
饭	2703629
泛	221986
坊	2185497
芳	3399900
方	39411343
肪	238774
房	20397918
防	6953368
妨	26351
仿	1352743
访	1609701
纺	791117
放	14424111
菲	2417824
非	17116726
啡	1253441
飞	18025154
肥	5770499
匪	394671
诽	12813
吠	9496
肺	800697
废	1403320
沸	339671
费	36702023
芬	1153224
酚	148282
吩	6457
氛	69248
分	23678816
纷	429970
坟	187995
焚	192362
汾	360524
粉	5167174
奋	757919
份	5231662
忿	3902
愤	134414
粪	90446
丰	4988104
封	4569632
枫	607101
蜂	1107095
峰	2512597
锋	2782588
风	19586646
疯	1996568
烽	134493
逢	350216
冯	758924
缝	485071
讽	61040
奉	615364
凤	3061056
佛	3292845
否	2034751
夫	4416042
敷	87870
肤	5766501
孵	55040
扶	450854
拂	92408
辐	615576
幅	408743
氟	238410
符	2147189
伏	1317641
俘	63692
服	25710044
窣	894
窤	7
窧	11
窫	33
窰	364
窱	44
窲	10
窴	21
窵	14
窷	471
窸	828
窹	24
窻	220
窼	31
窽	100
窾	302
竀	3
竁	6
竂	283
竃	18
竆	41
竉	111
竌	13
竍	12
竎	24
竏	11
竐	17
竑	1034
竒	501
竓	13
竔	18
竕	9
竗	7
竘	130
竚	41
竛	25
竜	4113
竝	127
竡	77
竢	247
竤	235
竧	55
竨	28
竩	24
竫	77
竬	10
竮	48
竰	37
竱	12
竲	66
竳	29
竴	714
竵	215
竷	354
竸	106
竻	205
竼	108
竾	276
笀	412
笁	479
笂	574
